"","func","x","type","funcid"
"4310",5.18454752038498,68,"compositional",3
"4311",5.43657265071514,69,"compositional",3
"4312",5.29755380296752,70,"compositional",3
"4313",4.70530677716883,71,"compositional",3
"4314",4.32375350888919,72,"compositional",3
"4315",3.32214944526133,73,"compositional",3
"4316",2.63186739740676,74,"compositional",3
"4317",1.86860045448469,75,"compositional",3
"4318",1.22162812458228,76,"compositional",3
"4319",1.03181392861917,77,"compositional",3
"4320",1,78,"compositional",3
"4321",1.26707659403823,79,"compositional",3
"4322",1.73305707793076,80,"compositional",3
"4323",1.74856302633338,81,"compositional",3
"4324",2.29046918861115,82,"compositional",3
"4325",2.43510225905628,83,"compositional",3
"4326",2.69629728645903,84,"compositional",3
"4327",2.83852426146237,85,"compositional",3
"4328",3.01443657265071,86,"compositional",3
"4329",3.12511696297286,87,"compositional",3
"4330",3.40101590696431,88,"compositional",3
"4331",3.43416655527336,89,"compositional",3
"4332",3.82876620772624,90,"compositional",3
"4333",4.19561555941719,91,"compositional",3
"4334",4.48825023392595,92,"compositional",3
"4335",5.09742013099853,93,"compositional",3
"4336",5.75920331506483,94,"compositional",3
"4337",6.31678652586553,95,"compositional",3
"4338",6.7303569041572,96,"compositional",3
"4339",7.35022055874883,97,"compositional",3
"4340",7.93621173639888,98,"compositional",3
"4341",8.25750568105868,99,"compositional",3
"4342",8.42539767410774,100,"compositional",3
"4343",8.55933698703382,101,"compositional",3
"4344",4.85590320040095,1,"compositional",4
"4345",4.28351113338584,2,"compositional",4
"4346",4.02104961695425,3,"compositional",4
"4347",3.73560535548078,4,"compositional",4
"4348",3.6928044676738,5,"compositional",4
"4349",3.6423713037875,6,"compositional",4
"4350",3.58218658265913,7,"compositional",4
"4351",3.51117634423999,8,"compositional",4
"4352",3.53045034724708,9,"compositional",4
"4353",3.62216653540488,10,"compositional",4
"4354",3.68146344955968,11,"compositional",4
"4355",3.79589031288036,12,"compositional",4
"4356",3.80468246581227,13,"compositional",4
"4357",3.90523376530393,14,"compositional",4
"4358",3.72094222094938,15,"compositional",4
"4359",3.57622968425575,16,"compositional",4
"4360",3.27477625832319,17,"compositional",4
"4361",3.1932125724923,18,"compositional",4
"4362",3.17004367437531,19,"compositional",4
"4363",3.32626906279086,20,"compositional",4
"4364",3.53199684971719,21,"compositional",4
"4365",3.76881220018615,22,"compositional",4
"4366",4.00290685186511,23,"compositional",4
"4367",3.99286890527672,24,"compositional",4
"4368",3.68408391207847,25,"compositional",4
"4369",3.41356053554808,26,"compositional",4
"4370",3.06930622180855,27,"compositional",4
"4371",2.89432233120928,28,"compositional",4
"4372",2.85895324693921,29,"compositional",4
"4373",2.92253168182144,30,"compositional",4
"4374",2.97379537481206,31,"compositional",4
"4375",3.30888522946946,32,"compositional",4
"4376",3.66710102384191,33,"compositional",4
"4377",4.04776974296556,34,"compositional",4
"4378",4.48029354907997,35,"compositional",4
"4379",4.69018400515501,36,"compositional",4
"4380",4.97837760435312,37,"compositional",4
"4381",5.16692203050047,38,"compositional",4
"4382",5.52771532898976,39,"compositional",4
"4383",5.7893176773824,40,"compositional",4
"4384",5.82094938068304,41,"compositional",4
"4385",5.34346674303716,42,"compositional",4
"4386",4.75583876279802,43,"compositional",4
"4387",4.42642084914441,44,"compositional",4
"4388",4.34210639364216,45,"compositional",4
"4389",4.2117706021336,46,"compositional",4
"4390",4.43606501038161,47,"compositional",4
"4391",4.41566406529677,48,"compositional",4
"4392",4.22450060857736,49,"compositional",4
"4393",4.06730149638434,50,"compositional",4
"4394",4.02929763012816,51,"compositional",4
"4395",4.1332712823083,52,"compositional",4
"4396",4.58564330206916,53,"compositional",4
"4397",5.08892389203122,54,"compositional",4
"4398",5.83203264838548,55,"compositional",4
"4399",6.44827092432162,56,"compositional",4
"4400",6.90778263048615,57,"compositional",4
"4401",7.08892389203122,58,"compositional",4
"4402",7.3220448199327,59,"compositional",4
"4403",7.39636285530178,60,"compositional",4
"4404",7.51936707954464,61,"compositional",4
"4405",7.5150712393499,62,"compositional",4
"4406",7.77468318178564,63,"compositional",4
"4407",8.19997136106537,64,"compositional",4
"4408",8.52015465024701,65,"compositional",4
"4409",8.86410825517291,66,"compositional",4
"4410",9,67,"compositional",4
"4411",8.71131953891315,68,"compositional",4
"4412",8.00379465883869,69,"compositional",4
"4413",7.09178778549438,70,"compositional",4
"4414",6.30192596835398,71,"compositional",4
"4415",5.68295267416052,72,"compositional",4
"4416",5.20327915801532,73,"compositional",4
"4417",5.02125008949667,74,"compositional",4
"4418",4.98131309515286,75,"compositional",4
"4419",4.95195818715544,76,"compositional",4
"4420",4.84660986611298,77,"compositional",4
"4421",4.66456647812701,78,"compositional",4
"4422",4.30703801818572,79,"compositional",4
"4423",3.98615307510561,80,"compositional",4
"4424",3.77916517505549,81,"compositional",4
"4425",3.52479415765734,82,"compositional",4
"4426",3.3837903629985,83,"compositional",4
"4427",3.32344812772965,84,"compositional",4
"4428",3.25239493090857,85,"compositional",4
"4429",2.94887950168254,86,"compositional",4
"4430",2.58874489868977,87,"compositional",4
"4431",2.10388773537624,88,"compositional",4
"4432",1.51206415121358,89,"compositional",4
"4433",1.20892102813775,90,"compositional",4
"4434",1.05670509057063,91,"compositional",4
"4435",1.07990262762225,92,"compositional",4
"4436",1.00286389346316,93,"compositional",4
"4437",1,94,"compositional",4
"4438",1.0246294837832,95,"compositional",4
"4439",1.16195317534188,96,"compositional",4
"4440",1.46180282093506,97,"compositional",4
"4441",1.95969069950598,98,"compositional",4
"4442",2.40831961051049,99,"compositional",4
"4443",2.75671225030429,100,"compositional",4
"4444",3.02334073172478,101,"compositional",4
"4445",5.06578324656886,1,"compositional",5
"4446",5.95343114055845,2,"compositional",5
"4447",6.66398485565547,3,"compositional",5
"4448",7.59346900141978,4,"compositional",5
"4449",8.08597570594731,5,"compositional",5
"4450",8.66966398485566,6,"compositional",5
"4451",8.73560498501341,7,"compositional",5
"4452",9,8,"compositional",5
"4453",8.98548666982174,9,"compositional",5
"4454",8.40621549140243,10,"compositional",5
"4455",7.73355418835779,11,"compositional",5
"4456",7.24070042593469,12,"compositional",5
"4457",6.65982016090866,13,"compositional",5
"4458",5.99984224641111,14,"compositional",5
"4459",5.28187411263606,15,"compositional",5
"4460",4.9374033759268,16,"compositional",5
"4461",4.50065941000158,17,"compositional",5
"4462",4.50204448651207,18,"compositional",5
"4463",4.43732134406058,19,"compositional",5
"4464",4.3278750591576,20,"compositional",5
"4465",4.48685912604512,21,"compositional",5
"4466",4.81328285218489,22,"compositional",5
"4467",4.98454014828837,23,"compositional",5
"4468",5.18589682915286,24,"compositional",5
"4469",5.07234579586686,25,"compositional",5
"4470",4.86635115948888,26,"compositional",5
"4471",4.66314560656255,27,"compositional",5
"4472",4.04912446758164,28,"compositional",5
"4473",3.60378608613346,29,"compositional",5
"4474",3.04148919387916,30,"compositional",5
"4475",2.52282694431298,31,"compositional",5
"4476",1.84309828048588,32,"compositional",5
"4477",1.50500078876794,33,"compositional",5
"4478",1,34,"compositional",5
"4479",1.15586054582742,35,"compositional",5
"4480",1.10127780407004,36,"compositional",5
"4481",1.21769995267392,37,"compositional",5
"4482",1.67502760687806,38,"compositional",5
"4483",2.25013409055056,39,"compositional",5
"4484",2.74570121470263,40,"compositional",5
"4485",3.5190724088973,41,"compositional",5
"4486",4.07900299731819,42,"compositional",5
"4487",4.88187411263606,43,"compositional",5
"4488",5.513267076826,44,"compositional",5
"4489",5.98905190093075,45,"compositional",5
"4490",6.31859914813062,46,"compositional",5
"4491",6.69998422464111,47,"compositional",5
"4492",7.28894147341852,48,"compositional",5
"4493",7.36267550086765,49,"compositional",5
"4494",7.16797602145449,50,"compositional",5
"4495",7.64994478624389,51,"compositional",5
"4496",7.47177788294684,52,"compositional",5
"4497",7.51276226534154,53,"compositional",5
"4498",7.33923331755798,54,"compositional",5
"4499",7.24057422306358,55,"compositional",5
"4500",7.28338854708945,56,"compositional",5
"4501",7.33342798548667,57,"compositional",5
"4502",7.36687174633223,58,"compositional",5
"4503",7.51096387442814,59,"compositional",5
"4504",7.41656412683389,60,"compositional",5
"4505",7.57264552768576,61,"compositional",5
"4506",7.58873639375296,62,"compositional",5
"4507",7.87363937529579,63,"compositional",5
"4508",7.82852184887206,64,"compositional",5
"4509",8.12888468212652,65,"compositional",5
"4510",8.15223221328285,66,"compositional",5
"4511",8.27811957722038,67,"compositional",5
"4512",8.23268654361887,68,"compositional",5
"4513",8.42388389335857,69,"compositional",5
"4514",8.51948256822843,70,"compositional",5
"4515",8.46016721880423,71,"compositional",5
"4516",8.22574538570753,72,"compositional",5
"4517",7.99069253825525,73,"compositional",5
"4518",7.49853289162329,74,"compositional",5
"4519",7.23192932639218,75,"compositional",5
"4520",6.87468054898249,76,"compositional",5
"4521",6.15630225587632,77,"compositional",5
"4522",5.69563022558763,78,"compositional",5
"4523",5.33834989746017,79,"compositional",5
"4524",4.64800757217227,80,"compositional",5
"4525",4.28210443287585,81,"compositional",5
"4526",4.02104432875848,82,"compositional",5
"4527",3.79867486985329,83,"compositional",5
"4528",3.90935478782142,84,"compositional",5
"4529",3.94926644581164,85,"compositional",5
"4530",3.99605616027765,86,"compositional",5
"4531",4.11339327969711,87,"compositional",5
"4532",4.38771762107588,88,"compositional",5
"4533",4.62501656412683,89,"compositional",5
"4534",4.84025871588579,90,"compositional",5
"4535",5.10891307777252,91,"compositional",5
"4536",5.44899826471052,92,"compositional",5
"4537",5.63969080296577,93,"compositional",5
"4538",5.89663984855656,94,"compositional",5
"4539",6.06281747909765,95,"compositional",5
"4540",6.10654677393911,96,"compositional",5
"4541",5.92197507493296,97,"compositional",5
"4542",6.04609559867487,98,"compositional",5
"4543",5.78510806120839,99,"compositional",5
"4544",5.45325761161067,100,"compositional",5
"4545",4.95762738602303,101,"compositional",5
"4546",1.86480896294168,1,"compositional",6
"4547",2.32605573111175,2,"compositional",6
"4548",3.02153404194197,3,"compositional",6
"4549",3.66226946279805,4,"compositional",6
"4550",4.13374317724792,5,"compositional",6
"4551",4.59905774202815,6,"compositional",6
"4552",4.97401206549842,7,"compositional",6
"4553",5.52127549554726,8,"compositional",6
"4554",5.72126400459638,9,"compositional",6
"4555",5.79655271473714,10,"compositional",6
"4556",5.7112209135306,11,"compositional",6
"4557",5.71303648376903,12,"compositional",6
"4558",5.33716748060902,13,"compositional",6
"4559",5.06455271473714,14,"compositional",6
"4560",5.06361528296467,15,"compositional",6
"4561",5.06597207698937,16,"compositional",6
"4562",5.27640333237575,17,"compositional",6
"4563",5.90174087905774,18,"compositional",6
"4564",6.65531743751796,19,"compositional",6
"4565",7.25050272910083,20,"compositional",6
"4566",7.87457627118644,21,"compositional",6
"4567",8.43556449296179,22,"compositional",6
"4568",8.76052858374031,23,"compositional",6
"4569",9,24,"compositional",6
"4570",8.8457914392416,25,"compositional",6
"4571",8.41327204826199,26,"compositional",6
"4572",7.76977879919563,27,"compositional",6
"4573",6.95872450445274,28,"compositional",6
"4574",5.97542085607584,29,"compositional",6
"4575",4.96077219189888,30,"compositional",6
"4576",3.85761562769319,31,"compositional",6
"4577",3.05081298477449,32,"compositional",6
"4578",2.42671646078713,33,"compositional",6
"4579",2.09531743751795,34,"compositional",6
"4580",1.98293593794887,35,"compositional",6
"4581",2.07647227808101,36,"compositional",6
"4582",2.11508187302499,37,"compositional",6
"4583",2.20356219477162,38,"compositional",6
"4584",2.06153404194197,39,"compositional",6
"4585",2.09807526572824,40,"compositional",6
"4586",2.06681987934502,41,"compositional",6
"4587",2.19000287273772,42,"compositional",6
"4588",2.16977879919563,43,"compositional",6
"4589",2.32421717897156,44,"compositional",6
"4590",2.37592645791439,45,"compositional",6
"4591",2.44073542085608,46,"compositional",6
"4592",2.7609652398736,47,"compositional",6
"4593",3.06338408503304,48,"compositional",6
"4594",3.33089342143062,49,"compositional",6
"4595",3.50075265728239,50,"compositional",6
"4596",3.59615053145648,51,"compositional",6
"4597",3.2754151106004,52,"compositional",6
"4598",2.98471703533467,53,"compositional",6
"4599",2.46164895145073,54,"compositional",6
"4600",1.91284113760414,55,"compositional",6
"4601",1.36357368572249,56,"compositional",6
"4602",1,57,"compositional",6
"4603",1.06182131571388,58,"compositional",6
"4604",1.37782246480896,59,"compositional",6
"4605",1.85860384946854,60,"compositional",6
"4606",2.60896294168342,61,"compositional",6
"4607",3.30926745188164,62,"compositional",6
"4608",4.12501005458202,63,"compositional",6
"4609",4.63856363114048,64,"compositional",6
"4610",5.28153978741741,65,"compositional",6
"4611",5.59803504740017,66,"compositional",6
"4612",5.51900028727377,67,"compositional",6
"4613",5.82495834530307,68,"compositional",6
"4614",5.49314564780236,69,"compositional",6
"4615",5.38179833381212,70,"compositional",6
"4616",5.02132260844585,71,"compositional",6
"4617",4.73761562769319,72,"compositional",6
"4618",4.14562482045389,73,"compositional",6
"4619",3.90681987934502,74,"compositional",6
"4620",3.49656995116346,75,"compositional",6
"4621",3.20378052283826,76,"compositional",6
"4622",3.01569663889687,77,"compositional",6
"4623",2.78328066647515,78,"compositional",6
"4624",2.7105429474289,79,"compositional",6
"4625",2.73306521114622,80,"compositional",6
"4626",2.7008905486929,81,"compositional",6
"4627",2.6271186440678,82,"compositional",6
"4628",2.83142775064637,83,"compositional",6
"4629",3.0436656133295,84,"compositional",6
"4630",3.00933065211146,85,"compositional",6
"4631",3.13391554151106,86,"compositional",6
"4632",3.12518241884516,87,"compositional",6
"4633",3.19658718758977,88,"compositional",6
"4634",3.18353346739443,89,"compositional",6
"4635",3.18079862108589,90,"compositional",6
"4636",3.13265153691468,91,"compositional",6
"4637",3.08183855214019,92,"compositional",6
"4638",3.28159724217179,93,"compositional",6
"4639",3.41611031312841,94,"compositional",6
"4640",3.55363401321459,95,"compositional",6
"4641",3.78294742889974,96,"compositional",6
"4642",4.53153691467969,97,"compositional",6
"4643",5.34723355357656,98,"compositional",6
"4644",6.08226371732261,99,"compositional",6
"4645",6.93833955759839,100,"compositional",6
"4646",7.73277793737432,101,"compositional",6
"4647",4.68267520455354,1,"compositional",7
"4648",5.19779437922448,2,"compositional",7
"4649",5.00724426764982,3,"compositional",7
"4650",5.52663238575725,4,"compositional",7
"4651",6.24239190194366,5,"compositional",7
"4652",5.14967174412212,6,"compositional",7
"4653",5.85702273535785,7,"compositional",7
"4654",5.28938262022574,8,"compositional",7
"4655",5.37152744089777,9,"compositional",7
"4656",5.85754018304712,10,"compositional",7
"4657",5.38601597619741,11,"compositional",7
"4658",6.21186248827658,12,"compositional",7
"4659",5.56156010478316,13,"compositional",7
"4660",5.90475728469325,14,"compositional",7
"4661",5.42896413440704,15,"compositional",7
"4662",5.58976100384852,16,"compositional",7
"4663",5.22366676368811,17,"compositional",7
"4664",4.97606804437114,18,"compositional",7
"4665",4.16199346722292,19,"compositional",7
"4666",4.93260243847224,20,"compositional",7
"4667",4.90116749134892,21,"compositional",7
"4668",4.71074674169658,22,"compositional",7
"4669",4.89845089098024,23,"compositional",7
"4670",4.53701368002329,24,"compositional",7
"4671",4.93868244882119,25,"compositional",7
"4672",3.91206623330423,26,"compositional",7
"4673",4.29847029526859,27,"compositional",7
"4674",4.33520908120695,28,"compositional",7
"4675",3.83199120338928,29,"compositional",7
"4676",4.10947252676175,30,"compositional",7
"4677",3.97622974677404,31,"compositional",7
"4678",3.50923320720546,32,"compositional",7
"4679",3.63316192878626,33,"compositional",7
"4680",4.22473399954723,34,"compositional",7
"4681",2.70680120306588,35,"compositional",7
"4682",2.92063646065781,36,"compositional",7
"4683",2.91908411758999,37,"compositional",7
"4684",3.11273891530028,38,"compositional",7
"4685",2.95142459816953,39,"compositional",7
"4686",2.55182562012871,40,"compositional",7
"4687",2.79269751948514,41,"compositional",7
"4688",3.29268134924485,42,"compositional",7
"4689",2.66682836906956,43,"compositional",7
"4690",2.53086898871317,44,"compositional",7
"4691",2.4285437081595,45,"compositional",7
"4692",1.83205588435044,46,"compositional",7
"4693",1.90255813201384,47,"compositional",7
"4694",2.57653374729149,48,"compositional",7
"4695",1.28990006791501,49,"compositional",7
"4696",2.45092332072055,50,"compositional",7
"4697",1.81498011060444,51,"compositional",7
"4698",1.54810646486207,52,"compositional",7
"4699",1.79053070728631,53,"compositional",7
"4700",1.32534523463019,54,"compositional",7
"4701",1.58199928850943,55,"compositional",7
"4702",1,56,"compositional",7
"4703",1.89324407360693,57,"compositional",7
"4704",1.74253743410627,58,"compositional",7
"4705",1.83140907473885,59,"compositional",7
"4706",1.72559102228259,60,"compositional",7
"4707",1.11189806280521,61,"compositional",7
"4708",1.53167750072766,62,"compositional",7
"4709",1.35509847676336,63,"compositional",7
"4710",2.51275831958863,64,"compositional",7
"4711",1.9029462177808,65,"compositional",7
"4712",1.96361695934802,66,"compositional",7
"4713",2.05119498075741,67,"compositional",7
"4714",2.16296368164031,68,"compositional",7
"4715",1.98457359076356,69,"compositional",7
"4716",1.79091879305326,70,"compositional",7
"4717",3.14313896704505,71,"compositional",7
"4718",2.6983926781152,72,"compositional",7
"4719",2.88350958895249,73,"compositional",7
"4720",3.24572297144336,74,"compositional",7
"4721",2.99269105138902,75,"compositional",7
"4722",3.82759289803046,76,"compositional",7
"4723",3.19967012709809,77,"compositional",7
"4724",3.71233142524498,78,"compositional",7
"4725",2.88402703664176,79,"compositional",7
"4726",3.8748099996766,80,"compositional",7
"4727",3.85424145402801,81,"compositional",7
"4728",3.59901038129427,82,"compositional",7
"4729",4.0607030820478,83,"compositional",7
"4730",4.74037062190744,84,"compositional",7
"4731",5.21318844798034,85,"compositional",7
"4732",5.23828466091006,86,"compositional",7
"4733",4.70039778791113,87,"compositional",7
"4734",5.2499272339187,88,"compositional",7
"4735",5.12768021732803,89,"compositional",7
"4736",5.76090682707545,90,"compositional",7
"4737",6.04304517965137,91,"compositional",7
"4738",6.10488017851945,92,"compositional",7
"4739",6.33656738139129,93,"compositional",7
"4740",6.93331392904499,94,"compositional",7
"4741",7.4261828530772,95,"compositional",7
"4742",7.07677630089583,96,"compositional",7
"4743",7.89188577342259,97,"compositional",7
"4744",8.25202936515637,98,"compositional",7
"4745",8.55176093916756,99,"compositional",7
"4746",8.01322725655703,100,"compositional",7
"4747",9,101,"compositional",7
"4748",6.46745007841087,1,"compositional",8
"4749",6.79278619968636,2,"compositional",8
"4750",7.65158389963408,3,"compositional",8
"4751",8.0567276529012,4,"compositional",8
"4752",7.73505488761108,5,"compositional",8
"4753",7.33108207004705,6,"compositional",8
"4754",7.30013591217982,7,"compositional",8
"4755",7.4515211709357,8,"compositional",8
"4756",7.45185572399373,9,"compositional",8
"4757",7.18053319393622,10,"compositional",8
"4758",6.75247255619446,11,"compositional",8
"4759",6.48225405122844,12,"compositional",8
"4760",6.42916048092002,13,"compositional",8
"4761",6.25194772608468,14,"compositional",8
"4762",5.80461683220073,15,"compositional",8
"4763",5.26802718243596,16,"compositional",8
"4764",4.82462728698379,17,"compositional",8
"4765",4.41806168322007,18,"compositional",8
"4766",3.69709984317825,19,"compositional",8
"4767",2.54178776790382,20,"compositional",8
"4768",1.53595399895452,21,"compositional",8
"4769",1.32384736016728,22,"compositional",8
"4770",1.68549921589127,23,"compositional",8
"4771",1.93758494511239,24,"compositional",8
"4772",1.77265028750653,25,"compositional",8
"4773",1.30544694197595,26,"compositional",8
"4774",1,27,"compositional",8
"4775",1.1279665446942,28,"compositional",8
"4776",1.3213382122321,29,"compositional",8
"4777",1.39410350235233,30,"compositional",8
"4778",1.59015159435442,31,"compositional",8
"4779",1.88790381599582,32,"compositional",8
"4780",2.09365394668061,33,"compositional",8
"4781",2.23282801881861,34,"compositional",8
"4782",2.54747516989022,35,"compositional",8
"4783",3.14247778358599,36,"compositional",8
"4784",3.6017689492943,37,"compositional",8
"4785",3.49730475692629,38,"compositional",8
"4786",3.1453214845792,39,"compositional",8
"4787",3.11119707266074,40,"compositional",8
"4788",3.20989022477784,41,"compositional",8
"4789",2.88152639832723,42,"compositional",8
"4790",2.18348144276006,43,"compositional",8
"4791",1.66860428646106,44,"compositional",8
"4792",1.75190799790904,45,"compositional",8
"4793",2.31562990067956,46,"compositional",8
"4794",2.87667537898589,47,"compositional",8
"4795",3.2386617877679,48,"compositional",8
"4796",3.43022686879247,49,"compositional",8
"4797",3.39779194981704,50,"compositional",8
"4798",3.33200209095661,51,"compositional",8
"4799",3.55419550444328,52,"compositional",8
"4800",3.96082801881861,53,"compositional",8
"4801",4.19561735493988,54,"compositional",8
"4802",4.27044014636696,55,"compositional",8
"4803",4.50907684265551,56,"compositional",8
"4804",4.91407004704652,57,"compositional",8
"4805",5.20083220073183,58,"compositional",8
"4806",5.48747726084684,59,"compositional",8
"4807",6.07814741244119,60,"compositional",8
"4808",6.76234187140617,61,"compositional",8
"4809",7.06360690015682,62,"compositional",8
"4810",6.7544798745426,63,"compositional",8
"4811",6.06792681651856,64,"compositional",8
"4812",5.61012441191845,65,"compositional",8
"4813",5.66430527966545,66,"compositional",8
"4814",5.85896497647674,67,"compositional",8
"4815",5.85481651855724,68,"compositional",8
"4816",5.65284683742812,69,"compositional",8
"4817",5.25800731834814,70,"compositional",8
"4818",4.92176978567695,71,"compositional",8
"4819",5.1236491374804,72,"compositional",8
"4820",5.82213068478829,73,"compositional",8
"4821",6.67614427600627,74,"compositional",8
"4822",7.58015682174595,75,"compositional",8
"4823",8.22350235232619,76,"compositional",8
"4824",8.15358076319916,77,"compositional",8
"4825",7.55958180867747,78,"compositional",8
"4826",7.0258024046001,79,"compositional",8
"4827",6.56134239414532,80,"compositional",8
"4828",5.88679979090434,81,"compositional",8
"4829",5.39636173549399,82,"compositional",8
"4830",5.6204955567172,83,"compositional",8
"4831",6.17406377417669,84,"compositional",8
"4832",6.29826659696811,85,"compositional",8
"4833",6.02900156821746,86,"compositional",8
"4834",5.99984526921066,87,"compositional",8
"4835",6.3913559853633,88,"compositional",8
"4836",6.87023523261892,89,"compositional",8
"4837",7.16246732880293,90,"compositional",8
"4838",7.06126502875065,91,"compositional",8
"4839",6.52096184004182,92,"compositional",8
"4840",6.03743230527967,93,"compositional",8
"4841",6.28389754312598,94,"compositional",8
"4842",7.24259278619969,95,"compositional",8
"4843",8.15475169890225,96,"compositional",8
"4844",8.49616309461578,97,"compositional",8
"4845",8.52393099843178,98,"compositional",8
"4846",8.63082070047046,99,"compositional",8
"4847",8.84342916884475,100,"compositional",8
"4848",9,101,"compositional",8
"4849",6.63044335530393,1,"compositional",9
"4850",6.35956284153005,2,"compositional",9
"4851",5.69830432088333,3,"compositional",9
"4852",4.86921300208439,4,"compositional",9
"4853",4.12730550391527,5,"compositional",9
"4854",3.37929130753197,6,"compositional",9
"4855",2.82466339924511,7,"compositional",9
"4856",2.34953523745141,8,"compositional",9
"4857",2.3083657258746,9,"compositional",9
"4858",2.43550222522675,10,"compositional",9
"4859",2.97435637428877,11,"compositional",9
"4860",3.56066700467579,12,"compositional",9
"4861",4.61036335981071,13,"compositional",9
"4862",5.46875105627852,14,"compositional",9
"4863",6.3831784124838,15,"compositional",9
"4864",7.12585206467241,16,"compositional",9
"4865",7.82868570784744,17,"compositional",9
"4866",8.1626387245789,18,"compositional",9
"4867",8.50019717199031,19,"compositional",9
"4868",8.92744070756577,20,"compositional",9
"4869",8.82017914483691,21,"compositional",9
"4870",9,22,"compositional",9
"4871",8.62030308151653,23,"compositional",9
"4872",8.51890034364261,24,"compositional",9
"4873",8.17706044729874,25,"compositional",9
"4874",7.99949298631063,26,"compositional",9
"4875",7.66756802433666,27,"compositional",9
"4876",7.39107655906709,28,"compositional",9
"4877",7.35975438003493,29,"compositional",9
"4878",7.39580868683454,30,"compositional",9
"4879",7.62497887442961,31,"compositional",9
"4880",7.91972283251648,32,"compositional",9
"4881",8.22663511914822,33,"compositional",9
"4882",8.46864965354064,34,"compositional",9
"4883",8.77646329784237,35,"compositional",9
"4884",8.63652751957636,36,"compositional",9
"4885",8.5952904061743,37,"compositional",9
"4886",8.2471410061405,38,"compositional",9
"4887",7.69889020336882,39,"compositional",9
"4888",7.17745479127936,40,"compositional",9
"4889",6.40070981916512,41,"compositional",9
"4890",5.66256548926821,42,"compositional",9
"4891",5.0191538504873,43,"compositional",9
"4892",4.53017684637485,44,"compositional",9
"4893",4.14693256717931,45,"compositional",9
"4894",4.21484986761309,46,"compositional",9
"4895",4.30985521942426,47,"compositional",9
"4896",4.42401667511689,48,"compositional",9
"4897",4.67291082192552,49,"compositional",9
"4898",4.97428877246352,50,"compositional",9
"4899",5.22998140949806,51,"compositional",9
"4900",5.76374288772463,52,"compositional",9
"4901",5.84702833643175,53,"compositional",9
"4902",5.91652301278801,54,"compositional",9
"4903",5.86289223142358,55,"compositional",9
"4904",5.72045518562334,56,"compositional",9
"4905",5.52889414680863,57,"compositional",9
"4906",5.0094191876514,58,"compositional",9
"4907",4.72076164723114,59,"compositional",9
"4908",4.55139113289392,60,"compositional",9
"4909",4.19285674046533,61,"compositional",9
"4910",4.0262407751676,62,"compositional",9
"4911",3.96023885978255,63,"compositional",9
"4912",3.99829868739789,64,"compositional",9
"4913",4.15964171032618,65,"compositional",9
"4914",4.01226973128274,66,"compositional",9
"4915",4.21365556870035,67,"compositional",9
"4916",4.36953861754267,68,"compositional",9
"4917",4.65097853642048,69,"compositional",9
"4918",4.70606501042195,70,"compositional",9
"4919",4.65302687172554,71,"compositional",9
"4920",4.62028054757478,72,"compositional",9
"4921",4.57336938764013,73,"compositional",9
"4922",4.55160002253394,74,"compositional",9
"4923",4.22411131767224,75,"compositional",9
"4924",4.28312771111487,76,"compositional",9
"4925",3.80912624640865,77,"compositional",9
"4926",3.40189285110698,78,"compositional",9
"4927",2.84631851726663,79,"compositional",9
"4928",2.1199369049631,80,"compositional",9
"4929",1.56537659850149,81,"compositional",9
"4930",1.11492310292378,82,"compositional",9
"4931",1.00428144893245,83,"compositional",9
"4932",1,84,"compositional",9
"4933",1.14038645710101,85,"compositional",9
"4934",1.50250690101966,86,"compositional",9
"4935",2.13052785758549,87,"compositional",9
"4936",2.92153681482733,88,"compositional",9
"4937",3.51798771900175,89,"compositional",9
"4938",4.1430792631401,90,"compositional",9
"4939",4.86770322798716,91,"compositional",9
"4940",5.06564137231705,92,"compositional",9
"4941",5.18845135485325,93,"compositional",9
"4942",5.0326516815954,94,"compositional",9
"4943",5.12979550447862,95,"compositional",9
"4944",5.02695059433271,96,"compositional",9
"4945",5.06262182412258,97,"compositional",9
"4946",5.1462227480142,98,"compositional",9
"4947",5.26673426849192,99,"compositional",9
"4948",5.66247535350121,100,"compositional",9
"4949",5.91974536645823,101,"compositional",9
"4950",4.46941433458352,1,"compositional",10
"4951",4.50637596340106,2,"compositional",10
"4952",4.69372295264394,3,"compositional",10
"4953",4.8719696657462,4,"compositional",10
"4954",4.59220211845196,5,"compositional",10
"4955",4.07991592136174,6,"compositional",10
"4956",3.86457569138194,7,"compositional",10
"4957",3.5177760375881,8,"compositional",10
"4958",3.14759922515765,9,"compositional",10
"4959",2.24433087417055,10,"compositional",10
"4960",2.03070518897086,11,"compositional",10
"4961",1.35840580307464,12,"compositional",10
"4962",1.24036598936653,13,"compositional",10
"4963",1,14,"compositional",10
"4964",1.12595309730866,15,"compositional",10
"4965",1.33796315377323,16,"compositional",10
"4966",1.83320281910728,17,"compositional",10
"4967",2.54820096443144,18,"compositional",10
"4968",3.37724930964844,19,"compositional",10
"4969",4.25700861393892,20,"compositional",10
"4970",4.95360837489181,21,"compositional",10
"4971",5.82502575938672,22,"compositional",10
"4972",6.4749701191114,23,"compositional",10
"4973",7.19118822899064,24,"compositional",10
"4974",7.32521946997486,25,"compositional",10
"4975",7.3636318674525,26,"compositional",10
"4976",7.63700284383629,27,"compositional",10
"4977",7.52562337715864,28,"compositional",10
"4978",7.239953839179,29,"compositional",10
"4979",6.91682809215678,30,"compositional",10
